ID_number,Age,Gender,Neuter_status,Breed_group,Weaning_age,Outdoors,Other_cats,Activity_level,Contact_people,Aggression_stranger,Aggression_owner,Aggression_cats,Shyness_novel,Shyness_strangers,Grooming,Wool_sucking,Behaviour_problem,Aggression_component,Shyness_component,Extraversion_component
3035,3.8658,1,1,CRX,6,1,1,3,5,1,1,2,3,1,3,1,2,-0.034263301,-0.040313783,0.068188964
3036,3.2877,2,1,DRX,6,1,1,3,3,1,1,1,3,3,3,0,1,-0.641727775,1.045364554,-1.093831662
3037,0.6767,2,0,TUV,4,5,1,5,4,1,1,2,3,3,3,1,1,-0.212871479,1.373323289,1.027083946
3038,3.6356,2,0,SIB,4,5,1,3,4,1,1,2,3,3,1,3,1,-0.193410075,0.995119655,-0.442523213
3039,0.2219,2,1,HCS,3,4,1,3,4,1,1,1,2,2,2,0,1,-0.476355586,-0.033687621,-0.632995354
3040,6.2685,2,1,HCS,3,4,1,4,4,1,1,1,2,3,1,0,1,-0.551877929,0.671235123,0.155606012
3041,6.0904,2,1,PER,4,4,1,3,5,1,1,2,1,1,3,0,1,0.109770811,-1.159193111,-0.139158349
3042,2.3753,1,1,PER,4,4,1,4,4,1,1,2,1,1,1,0,2,0.072476617,-0.96629971,-0.02266252
3043,1.6603,1,1,BUR,4,5,1,5,5,1,1,2,3,1,4,0,0,-0.053724704,0.337889851,1.537796123
3044,3.3671,1,1,PER,4,3,1,3,5,1,1,2,3,4,1,0,1,-0.231638224,1.507148997,0.229582324
3045,4.8192,1,1,BUR,4,2,1,3,4,1,1,2,3,2,3,2,1,-0.127618434,0.479298728,-0.496321
3046,0.4301,1,0,BUR,5,1,1,4,5,1,1,1,2,1,1,0,1,-0.392731154,-0.364198316,0.666318189
3047,3.1534,1,1,BUR,4,5,1,4,4,1,1,2,2,2,1,0,1,-0.06533208,0.108960881,0.134808923
3048,1.4192,1,0,BUR,4,1,1,4,4,1,1,2,4,2,2,3,1,-0.209366192,1.227840209,0.342156236
3049,1.8329,1,1,other,6,1,1,5,5,1,1,1,3,3,5,4,1,-0.606062194,1.415985019,1.612390999
3050,2.0685,1,1,BUR,5,1,1,4,4,1,1,1,4,2,2,4,2,-0.630120399,1.274293524,0.309155538
3051,1.3452,1,1,SIB,4,5,1,4,5,1,1,1,3,1,2,4,1,-0.46474821,0.195241348,0.769991845
3052,4.1781,1,1,SIB,5,2,1,4,4,1,1,1,5,5,1,,1,-0.899512378,3.381195968,0.574222555
3053,3.6767,1,1,BUR,6,1,1,4,5,1,1,1,2,1,2,4,1,-0.392731154,-0.364198316,0.666318189
3054,2.3534,1,1,SIB,4,5,1,3,3,1,1,1,2,2,3,0,1,-0.503919078,-0.029896037,-1.251303105
3055,5.1288,2,1,SIB,4,4,1,3,4,1,1,1,2,2,2,0,1,-0.476355586,-0.033687621,-0.632995354
3056,0.9507,1,1,SIB,4,5,0,3,3,1,1,1,2,2,2,0,1,-0.503919078,-0.029896037,-1.251303105
3057,13.2795,2,1,RUS,4,0,1,3,3,1,1,3,5,5,1,0,1,-0.075836754,3.102979106,-0.712887379
3058,9.8,1,1,SIB,4,3,1,1,3,2,1,4,4,3,1,0,0,1.559688747,0.959986823,-2.379800942
3059,7.1151,2,1,RUS,8,5,1,3,3,1,1,2,4,4,3,0,1,-0.358782265,2.07417183,-0.90335952
3060,4.2575,1,1,SIB,6,3,1,4,4,1,1,3,4,1,1,0,1,0.277179656,0.665565967,0.321359148
3061,8.4384,2,1,RUS,5,5,1,3,3,1,1,2,3,3,3,0,1,-0.220973568,0.998911239,-1.060830963
3062,3.6384,2,1,SIB,4,3,1,4,4,1,1,2,3,3,3,0,1,-0.203140777,1.184221472,0.292280367
3063,13.3014,1,1,BRI,4,5,1,2,2,1,1,1,1,1,1,0,1,-0.383943172,-1.29046686,-2.761885878
3064,2.7836,2,1,TUV,6,4,0,3,4,1,1,3,2,2,3,2,2,0.365152829,-0.126594251,-0.566993958
3065,0.9123,1,1,SBI,4,3,1,5,3,1,1,1,3,4,4,4,1,-0.72698082,1.939389115,0.429573285
3066,19.5644,2,1,BUR,6,1,1,2,4,1,1,2,2,2,3,1,1,-0.045870677,-0.269242753,-1.334798236
3067,4.3726,1,1,CRX,6,1,1,4,5,1,1,2,2,2,3,0,1,-0.037768588,0.105169297,0.753116674
3068,0.8219,1,1,BUR,4,0,1,5,4,1,1,1,1,2,3,0,1,-0.423799933,-0.214923651,0.732938148
3069,9.3973,2,1,SBI,4,5,1,3,5,1,1,1,2,2,1,2,1,-0.448792093,-0.037479206,-0.014687604
3070,5.7863,1,1,CRX,4,1,1,4,5,1,1,1,3,1,3,0,1,-0.46474821,0.195241348,0.769991845
3071,0.9123,1,1,SBI,4,3,1,5,4,1,1,1,2,3,4,3,1,-0.56160863,0.86033694,0.890409592
3072,0.8219,2,1,BUR,4,0,1,5,5,1,1,1,1,2,3,0,1,-0.396236441,-0.218715236,1.351245899
3073,3.9699,2,1,SBI,4,5,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
3074,4.7534,1,1,CRX,4,1,1,4,5,1,1,2,3,1,,4,1,-0.043994002,0.148788034,0.802992544
3075,0.5178,2,0,CRX,6,2,1,5,5,1,1,2,2,1,3,1,1,0.018292352,-0.221549813,1.434122467
3076,4.2767,2,1,CRX,4,1,1,4,4,1,1,1,2,3,3,0,1,-0.551877929,0.671235123,0.155606012
3077,4.2356,2,1,SIB,4,5,1,4,5,1,2,2,2,1,3,1,1,1.214573629,-0.673373859,0.670632958
3078,4.1973,1,1,SIB,8,5,1,4,5,1,1,1,1,1,2,0,1,-0.320714098,-0.923637979,0.562644532
3079,10.737,2,1,BUR,4,1,1,3,5,1,1,1,2,1,3,3,1,-0.383000452,-0.553300133,-0.068485391
3080,4.9068,1,1,CRX,4,1,1,4,5,1,1,2,1,2,3,4,1,0.034248468,-0.454270367,0.649443017
3081,5.2192,1,1,CRX,4,1,1,4,3,1,1,1,1,1,1,0,1,-0.375841083,-0.916054811,-0.673970969
3082,11.811,1,1,HCS,2,5,0,4,3,2,2,3,2,3,2,0,1,2.440327122,0.192144033,-0.444424144
3083,13.6986,2,1,HCS,2,5,0,3,4,1,1,2,3,2,2,0,3,-0.127618434,0.479298728,-0.496321
3084,1.2767,2,1,CRX,4,3,0,5,4,1,1,2,3,1,5,0,1,-0.081288197,0.341681435,0.919488373
3085,0.8192,1,0,ABY,6,4,1,4,4,1,1,1,1,1,1,2,1,-0.348277591,-0.919846395,-0.055663218
3086,1.1041,1,1,TUV,6,0,0,4,5,1,1,1,3,5,3,1,1,-0.727914774,2.258525056,0.985182993
3087,0.5151,1,1,HCS,3,1,1,5,5,1,1,1,2,2,1,0,1,-0.468253497,0.340724428,1.454919555
3088,0.7178,2,0,ORI,4,2,1,4,5,1,1,1,1,1,2,0,1,-0.320714098,-0.923637979,0.562644532
3089,9.2521,2,1,RUS,5,5,1,3,3,1,1,1,1,1,2,0,1,-0.366110381,-1.105156628,-1.408774548
3090,4.5096,1,1,CRX,4,0,1,5,5,1,1,3,2,1,1,0,1,0.439046559,-0.268003128,1.467123165
3091,6.2082,1,1,CRX,4,1,1,5,5,1,1,2,1,1,,4,1,0.090309407,-0.780989477,1.33044881
3092,6.0849,2,1,RUS,8,5,1,4,4,1,1,1,1,1,1,0,2,-0.348277591,-0.919846395,-0.055663218
3093,1.9836,2,1,other,4,1,1,3,4,1,1,1,2,1,2,0,1,-0.410563945,-0.549508548,-0.686793141
3094,8.0521,1,1,RUS,5,0,1,4,4,1,1,2,2,3,3,2,1,-0.131123721,0.624781808,0.18860671
3095,4.9178,2,1,SIB,4,2,1,3,3,1,1,1,1,1,1,0,1,-0.366110381,-1.105156628,-1.408774548
3096,1.7233,2,0,SIB,4,3,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
3097,1.8274,1,1,MCO,4,2,0,4,4,1,1,1,2,1,3,3,1,-0.420294646,-0.360406731,0.048010438
3098,2.3836,1,1,MCO,6,5,1,4,5,2,1,2,1,2,3,0,1,1.025958021,-0.581524184,0.630405145
3099,2.2,2,1,NFO,5,1,1,4,3,1,1,1,3,3,2,4,2,-0.651458477,1.234466371,-0.359028082
3100,5.7863,1,1,NFO,4,5,1,3,4,1,1,1,2,1,2,1,1,-0.410563945,-0.549508548,-0.686793141
3101,2.8,2,0,SIB,4,4,1,2,2,1,1,1,2,2,1,0,2,-0.521751869,-0.215206269,-2.604414435
3102,0.8356,2,0,NFO,4,1,1,5,5,1,1,1,2,2,2,2,1,-0.468253497,0.340724428,1.454919555
3103,5.989,2,1,HCS,4,3,1,4,5,1,1,5,3,3,1,1,1,1.086685337,1.041069943,1.009590212
3104,1.9288,2,0,RUS,4,5,0,4,4,1,1,2,3,3,1,0,1,-0.203140777,1.184221472,0.292280367
3105,2.3945,1,1,CRX,5,5,0,4,4,1,1,1,2,2,4,0,1,-0.486086287,0.155414196,0.101808225
3106,6.1151,2,1,SIB,4,0,1,3,4,2,1,1,2,4,1,4,1,0.383770685,0.870700416,-0.544437653
3107,4.7973,1,1,other,6,1,1,4,5,1,1,1,1,1,3,0,1,-0.320714098,-0.923637979,0.562644532
3108,3.9397,2,1,CRX,4,1,1,4,5,1,1,2,2,2,2,0,1,-0.037768588,0.105169297,0.753116674
3109,16.7178,1,1,ABY,4,3,1,4,5,3,1,2,3,1,3,0,1,1.939425102,-0.105719599,0.764916798
3110,16.7178,1,1,ABY,4,3,1,3,3,2,1,1,2,3,2,0,1,0.421998833,0.358671074,-1.216543191
3111,2.8164,1,1,SIB,4,5,0,3,4,1,1,2,3,3,2,1,1,-0.193410075,0.995119655,-0.442523213
3112,4.4767,2,1,other,6,1,1,4,3,1,1,2,3,2,2,1,1,-0.164912629,0.672192129,-0.379825171
3113,6.1863,2,1,BUR,4,1,1,3,5,1,1,1,2,2,3,0,1,-0.448792093,-0.037479206,-0.014687604
3114,4.5918,2,1,RUS,4,0,1,3,5,1,1,2,3,5,3,0,1,-0.297429865,2.022969924,0.283380111
3115,7.6685,2,1,RUS,4,5,1,2,4,1,1,1,2,2,1,0,1,-0.466624884,-0.222789438,-1.367798934
3116,0.8356,1,0,ORI,4,1,1,4,4,1,1,1,1,2,3,3,1,-0.414069232,-0.404025468,-0.001865431
3117,0.463,2,0,ORI,4,5,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
3118,7.6438,2,1,RUS,4,1,1,4,5,1,1,2,2,1,5,0,3,0.028023053,-0.41065163,0.699318887
3119,11.5863,1,1,HCS,6,5,1,4,4,1,1,1,2,2,1,0,1,-0.486086287,0.155414196,0.101808225
3120,2.8493,1,1,BRI,4,5,1,3,4,1,1,1,1,1,1,0,1,-0.338546889,-1.108948212,-0.790466798
3121,14.8849,2,1,BRI,4,0,1,2,3,1,1,3,2,1,1,0,1,0.413111679,-0.82772541,-1.973903075
3122,0.8877,2,0,ORI,5,5,1,4,5,1,1,1,2,2,1,0,1,-0.458522795,0.151622611,0.720115976
3123,0.4795,2,0,ORI,8,1,1,4,4,1,1,1,2,2,1,0,1,-0.486086287,0.155414196,0.101808225
3124,2.8493,1,1,BRI,4,5,1,4,3,1,1,2,1,1,1,0,2,0.044913124,-0.962508125,-0.64097027
3125,7.1644,1,1,RUS,4,5,1,3,4,1,1,1,2,2,1,0,1,-0.476355586,-0.033687621,-0.632995354
3126,2.8466,2,1,RUS,4,5,1,3,4,1,1,1,3,4,2,3,1,-0.679955924,1.557393896,-0.421726124
3127,7.4082,1,1,DRX,2,5,1,5,4,1,1,1,1,2,3,4,1,-0.423799933,-0.214923651,0.732938148
3128,5.0575,2,1,RUS,4,0,1,3,3,1,1,2,1,1,1,0,1,0.054643826,-1.151609942,-1.37577385
3129,0.3562,2,0,BUR,4,1,1,5,4,1,1,1,1,1,1,3,1,-0.358008292,-0.730744578,0.679140362
3130,1.5233,2,0,DRX,4,1,1,4,4,1,1,2,2,2,3,2,1,-0.06533208,0.108960881,0.134808923
3131,6.3671,2,1,BRI,5,0,0,3,4,1,1,2,1,1,,0,1,0.082207319,-1.155401527,-0.7574661
3132,0.7644,2,0,RUS,5,1,1,4,5,1,1,1,2,1,1,0,1,-0.392731154,-0.364198316,0.666318189
3133,2.4055,2,0,DRX,4,5,1,4,3,2,1,3,3,3,4,4,1,1.18175949,1.014305925,-0.312064558
3134,4.2411,2,1,RUS,6,1,1,4,4,1,1,3,3,1,1,0,1,0.349196712,0.106126303,0.217685491
3135,2.7781,2,1,RUS,4,0,1,4,3,2,2,2,1,1,1,0,1,2.223173252,-1.35248417,-0.688694072
3136,4.5616,2,1,BRI,8,0,1,4,5,1,1,2,2,1,1,0,1,0.028023053,-0.41065163,0.699318887
3137,11.4438,1,1,RUS,4,5,1,3,4,2,2,2,4,3,4,0,0,1.912832997,1.164583274,-0.386573358
3138,6.0822,1,1,BUR,4,5,1,4,5,1,1,1,2,2,1,5,1,-0.458522795,0.151622611,0.720115976
3139,4.611,2,1,DRX,4,1,1,3,4,1,1,1,2,2,3,0,1,-0.476355586,-0.033687621,-0.632995354
3140,1.1863,2,1,RUS,8,0,1,3,4,1,1,1,3,1,1,0,1,-0.482581,0.009931116,-0.583119485
3141,6.6137,1,1,RUS,8,0,1,3,3,1,1,1,3,3,1,0,1,-0.641727775,1.045364554,-1.093831662
3142,3.1315,2,1,BRI,6,0,1,3,3,1,1,1,2,2,1,5,1,-0.503919078,-0.029896037,-1.251303105
3143,6.5589,2,1,BEN,4,3,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
3144,0.2767,2,0,DRX,4,2,0,5,5,1,1,1,2,2,3,5,1,-0.468253497,0.340724428,1.454919555
3145,6.3836,2,1,RUS,5,3,1,3,3,1,1,1,2,2,1,0,1,-0.503919078,-0.029896037,-1.251303105
3146,11.4219,2,1,SIB,4,4,0,3,4,1,1,5,1,1,3,0,1,1.34446994,-1.294761471,-0.658464005
3147,5.4904,2,1,BUR,4,5,1,4,5,1,1,1,2,2,1,4,1,-0.458522795,0.151622611,0.720115976
3148,3.3178,1,1,DRX,5,0,1,4,3,1,1,1,3,3,3,0,1,-0.651458477,1.234466371,-0.359028082
3149,2.7589,2,1,DRX,5,0,1,5,4,1,1,1,2,2,3,0,1,-0.495816989,0.344516013,0.836611805
3150,6.8219,1,1,ORI,4,1,1,4,4,1,1,1,2,2,1,0,1,-0.486086287,0.155414196,0.101808225
3151,4.3507,2,1,ORI,5,0,1,4,5,1,1,1,2,1,1,0,1,-0.392731154,-0.364198316,0.666318189
3152,1.4329,2,1,RUS,4,4,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
3153,3.8301,2,1,NFO,4,3,1,4,4,1,1,1,2,2,1,0,1,-0.486086287,0.155414196,0.101808225
3154,3.7233,2,1,RUS,4,3,1,3,3,1,1,1,5,5,1,0,1,-0.917345169,3.195885736,-0.778888775
3155,6.2082,1,1,CRX,5,0,1,5,5,1,1,2,1,1,3,1,1,0.090309407,-0.780989477,1.33044881
3156,3.2082,1,1,SIB,4,4,1,4,5,1,1,1,3,3,3,0,1,-0.596331492,1.226883202,0.877587419
3157,11.2822,1,1,HCS,2,3,1,4,4,1,1,2,2,1,1,2,1,0.000459561,-0.406860046,0.081011137
3158,4.5616,2,1,BRI,4,5,0,3,4,1,1,2,2,1,1,0,1,0.010190263,-0.595961863,-0.653792443
3159,9.7918,1,1,MCO,5,0,1,2,2,1,1,3,5,5,1,0,1,-0.093669545,2.917668874,-2.065998709
3160,4.4301,2,1,SIB,4,4,1,4,4,1,1,1,2,2,3,0,1,-0.486086287,0.155414196,0.101808225
3161,5.3151,1,1,CRX,7,0,1,5,5,1,1,2,1,1,2,1,1,0.090309407,-0.780989477,1.33044881
3162,2.8712,2,1,BRI,8,5,1,3,3,1,1,2,1,1,1,0,1,0.054643826,-1.151609942,-1.37577385
3163,2.7589,2,1,DRX,4,0,1,4,4,1,1,1,1,1,1,2,1,-0.348277591,-0.919846395,-0.055663218
3164,1.8548,2,0,SIB,4,2,1,3,4,1,1,1,1,2,3,0,1,-0.40433853,-0.593127285,-0.736669011
3165,1.5753,2,1,BRI,4,3,1,3,4,1,1,2,2,2,3,0,1,-0.055601378,-0.080140936,-0.599994656
3166,6.5096,2,1,DRX,4,0,1,4,4,2,1,1,2,1,1,0,1,0.571414906,-0.487660547,0.028972566
3167,2.474,2,1,ABY,4,4,0,3,5,1,1,4,2,1,3,2,1,0.87926217,-0.692660077,0.030516704
3168,0.8712,1,1,DRX,4,0,1,5,4,1,1,1,4,4,1,3,1,-0.771434383,2.495037194,1.151554691
3169,5.7918,1,1,RUS,5,1,1,3,3,1,1,2,3,3,3,0,1,-0.220973568,0.998911239,-1.060830963
3170,1.137,2,1,SIB,4,0,1,4,4,1,1,3,3,3,3,3,1,0.21761343,1.137768157,0.325281065
3171,3.8548,2,1,MCO,7,0,1,4,5,2,2,3,3,2,2,0,2,2.489228692,0.228179601,0.842067227
3172,1.4548,2,0,BRI,8,1,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
3173,2.937,1,1,MCO,5,0,1,5,5,1,1,1,1,1,3,4,1,-0.3304448,-0.734536162,1.297448112
3174,0.5945,2,0,BRI,4,3,1,5,1,1,1,1,1,1,1,0,1,-0.44069877,-0.719369825,-1.17578289
3175,2.0384,1,1,SIB,4,2,1,3,4,1,1,2,3,1,2,0,1,-0.061826793,-0.036522199,-0.550118787
3176,12.6685,1,1,NFO,4,5,1,3,4,1,1,1,1,1,3,0,1,-0.338546889,-1.108948212,-0.790466798
3177,3.2548,1,1,BUR,8,2,1,4,5,2,1,2,2,1,1,0,1,1.019732606,-0.537905446,0.680281014
3178,6.0521,2,1,SIB,4,2,1,3,4,1,1,2,2,1,1,0,1,0.010190263,-0.595961863,-0.653792443
3179,1.463,1,1,RUS,5,3,1,4,5,1,1,1,2,2,2,2,1,-0.458522795,0.151622611,0.720115976
3180,2.6575,2,1,RUS,5,3,1,4,3,2,1,3,2,2,2,2,1,1.319568187,-0.060954666,-0.469536002
3181,2.3562,1,1,HCS,2,2,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
3182,3.3205,1,1,DRX,5,1,1,3,4,1,1,1,3,4,2,5,2,-0.679955924,1.557393896,-0.421726124
3183,8.2822,2,1,HCS,3,1,1,3,3,1,1,3,3,2,1,0,1,0.26557228,0.436636998,-1.081628052
3184,7.8849,2,1,BEN,4,1,1,3,4,1,1,2,4,4,2,1,1,-0.331218772,2.070380246,-0.28505177
3185,2.6603,1,0,DRX,5,1,1,4,5,1,1,1,2,1,1,1,1,-0.392731154,-0.364198316,0.666318189
3186,3.5014,2,1,BEN,4,5,1,4,4,1,1,3,2,2,1,0,1,0.355422127,0.062507566,0.167809621
3187,2.2301,2,1,BUR,5,1,1,5,5,1,1,2,1,1,1,3,1,0.090309407,-0.780989477,1.33044881
3188,2.3781,2,1,BUR,5,1,1,4,5,1,1,2,1,1,1,0,1,0.100040109,-0.970091294,0.59564523
3189,1.6466,1,1,BUR,4,5,1,4,4,1,1,3,1,1,1,0,1,0.493230824,-1.012753025,0.010338178
3190,3.726,1,1,other,5,3,1,3,5,1,1,3,4,3,4,0,1,0.182890569,1.504314419,0.312458892
3191,4.9507,1,1,BUR,6,5,0,5,5,1,1,2,1,1,1,0,1,0.090309407,-0.780989477,1.33044881
3192,2.6466,2,1,MCO,5,1,1,3,3,1,1,2,4,4,1,0,3,-0.358782265,2.07417183,-0.90335952
3193,3.1726,1,1,SIB,4,2,1,4,5,1,1,1,2,2,1,2,1,-0.458522795,0.151622611,0.720115976
3194,4.2411,1,1,SIB,5,2,1,3,4,1,1,1,4,4,1,0,2,-0.751972979,2.11683356,-0.318052468
3195,1.0082,1,1,MCO,5,2,1,4,4,1,1,1,3,3,3,2,1,-0.623894984,1.230674787,0.259279669
3196,2.8466,1,1,MCO,4,4,1,4,5,1,1,1,2,2,1,4,1,-0.458522795,0.151622611,0.720115976
3197,1.2712,1,1,NFO,4,2,1,4,4,1,1,1,1,1,3,5,1,-0.348277591,-0.919846395,-0.055663218
